player_name,real_name,nationality,team,player_status,link,link2,link3,link3,link4
SlurpeeG,,United States,RCO eSports,Active,{"twitch_link":"https://www.twitch.tv/Slurpeeg_"\,twitter_link:"https://twitter.com/TheSlurpeeG"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SMAX,Rattanarak Kohkaklang,Thailand,RCO eSports,Retired,{"twitch_link":"https://www.twitch.tv/smaxxxxxx"\,twitter_link:"https://twitter.com/smaxisme_"\,facebook_link:"http://facebook.com/SMAX"\,youtube_link:"http://www.youtube.com/channel/UCMY4GjJulEnstRMuLPPfN0Q/featured"\,esl_profile_link:"None"}
SMEGGYTOE,Benjamin Stringer,United Kingdom,RCO eSports,Retired,{"twitch_link":"https://www.twitch.tv/smeggytoe"\,twitter_link:"https://twitter.com/SMEGGYTOE"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCFot_mQtRn8PnuG7YkpfsSA"\,esl_profile_link:"None"}
Smythj,Jame Markus Tapani Trygg,Finland,Lazarus,Active,{"twitch_link":"https://www.twitch.tv/officialsmythj"\,twitter_link:"https://twitter.com/smythJfps"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SneakyMonkey,Devin Nelson,United States,Lazarus,Active,{"twitch_link":"https://www.twitch.tv/sneakymonkey"\,twitter_link:"https://twitter.com/SneakyM0nk3y"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Snip3down,Eric Wrona,United States,Lazarus,Retired,{"twitch_link":"https://www.twitch.tv/Snip3down"\,twitter_link:"https://twitter.com/Snip3down"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/EDWSnip3down"\,esl_profile_link:"None"}
snookenn,Ilya Lagutin,Russia,Lazarus,Active,{"twitch_link":"https://www.twitch.tv/snookenn"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
snoupii,Max Decker,United States,Lazarus,Active,{"twitch_link":"https://www.twitch.tv/hugegamer47"\,twitter_link:"https://twitter.com/HugeGamer47"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCFk3gkAWeim5wsAcQKrbIcg"\,esl_profile_link:"None"}
Snoxf,Danuwat Thabthongdi,Thailand,Lazarus,Retired,{"twitch_link":"https://www.twitch.tv/snoxf"\,twitter_link:"None"\,facebook_link:"http://facebook.com/T.Danuwat"\,youtube_link:"None"\,esl_profile_link:"None"}
So0me1ne,Ewen Xiong,France,Lazarus,Retired,{"twitch_link":"https://www.twitch.tv/so0me1ne"\,twitter_link:"https://twitter.com/So0me1ne"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Solve,Kyle Concienne,United States,Elev8 Entertainment,Active,{"twitch_link":"https://www.twitch.tv/solved"\,twitter_link:"https://twitter.com/solve__"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SonGokuJ5,Cláudio Marassi,Brazil,Paradox Esports,Active,{"twitch_link":"https://www.twitch.tv/songokuj5"\,twitter_link:"https://twitter.com/songokuj5"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/songokuj5"\,esl_profile_link:"None"}
SonicTheLedgePog,Chris,Australia,Paradox Esports,Active,{"twitch_link":"https://www.twitch.tv/SonicTheLedgePog"\,twitter_link:"https://twitter.com/SonicLedgePog"\,facebook_link:"http://facebook.com/."\,youtube_link:"http://www.youtube.com/channel/UCfdii5JxtIqABxJN65HT0wQ"\,esl_profile_link:"None"}
Sonii,Michael Sherman,United States,T1,Retired,{"twitch_link":"https://www.twitch.tv/Sonii"\,twitter_link:"https://twitter.com/sonii"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/sonii_IRL"\,esl_profile_link:"None"}
Souta,Bruno Souta Terencio,Brazil,Digital Gaming,Active,{"twitch_link":"https://www.twitch.tv/S0outa"\,twitter_link:"https://twitter.com/brunosouta2"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SpaceBud,Lucas Basilis,France,Digital Gaming,Retired,{"twitch_link":"https://www.twitch.tv/SpaceBud"\,twitter_link:"https://twitter.com/SpaaceBud"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/8120287"}
Speedhack,Sean Schuler,United States,Digital Gaming,Retired,{"twitch_link":"https://www.twitch.tv/speedhack"\,twitter_link:"https://twitter.com/WBGSpeedhack"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Spica,,Japan,SchwarzerLand,Active,{"twitch_link":"https://www.twitch.tv/spica_ttv"\,twitter_link:"https://twitter.com/Spica_FN"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Spirit,Adam Wells,United States,SchwarzerLand,Retired,{"twitch_link":"https://www.twitch.tv/spiritow"\,twitter_link:"https://twitter.com/SpiritOW_"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/10295024"}
SPK,Shunsuke Ito,Japan,RIG North,Active,{"twitch_link":"https://www.twitch.tv/spk012"\,twitter_link:"https://twitter.com/spk_AL"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCOlFoizfZp3XwmQaDsj5I6g?view_as=subscriber"\,esl_profile_link:"None"}
Splash,,Japan,RIG North,Inactive,{"twitch_link":"https://www.twitch.tv/he_splash"\,twitter_link:"https://twitter.com/ava_Splash"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Spongeetl,Michi Rouse,Mexico,RIG North,Active,{"twitch_link":"https://www.twitch.tv/spongeetl"\,twitter_link:"https://twitter.com/spongetl"\,facebook_link:"http://facebook.com/Spongetl"\,youtube_link:"http://www.youtube.com/channel/UCuc-Msa3tFL16HrHHWB51gg"\,esl_profile_link:"None"}
SSLCK,Jim Anderson,United States,RIG North,Active,{"twitch_link":"https://www.twitch.tv/SSLCK"\,twitter_link:"https://twitter.com/NT_SSLCK"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/InnovationalGaming"\,esl_profile_link:"Http://play.eslgaming.com/player/13355092"}
Stalizy,Jackes Cardoso,Brazil,Xen,Active,{"twitch_link":"https://www.twitch.tv/stalizy_"\,twitter_link:"https://twitter.com/sTaLizyJC"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/stalizyjc"\,esl_profile_link:"None"}
stanjke,Stanislav Ostapushchenko,Ukraine,Xen,Active,{"twitch_link":"https://www.twitch.tv/stanjqe"\,twitter_link:"https://twitter.com/stanjke"\,facebook_link:"http://facebook.com/stanjqe"\,youtube_link:"None"\,esl_profile_link:"None"}
Stanyyy,Mikhail Nikolaev,Russia,Magicians,Active,{"twitch_link":"https://www.twitch.tv/stanyyy_"\,twitter_link:"https://twitter.com/Stanyyy_"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCWMLLp1RMCD6nN8eKuIHvaA"\,esl_profile_link:"None"}
StarWraith,Rodolfo Martin,Spain,Magicians,Retired,{"twitch_link":"https://www.twitch.tv/starwraith"\,twitter_link:"https://twitter.com/iamstarwraith"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCdA-7YYxcgd0hLg6QwgNHYQ"\,esl_profile_link:"Http://play.eslgaming.com/player/2948158"}
StayNaughty,Paris Gouzoulis,United States,Cloud9,Active,{"twitch_link":"https://www.twitch.tv/Naughty"\,twitter_link:"https://twitter.com/staynaughtyy"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
STEEEAL,Yashima Kohei,Japan,Cloud9,Retired,{"twitch_link":"https://www.twitch.tv/steeeal_"\,twitter_link:"https://twitter.com/FPS_STEEEAL"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC_LmMR21HSXeTXCeFqU0LHA"\,esl_profile_link:"None"}
stermy,Alessandro Avallone,Italy,Cloud9,Retired,{"twitch_link":"https://www.twitch.tv/stermytv"\,twitter_link:"https://twitter.com/stermy"\,facebook_link:"http://facebook.com/stermy"\,youtube_link:"None"\,esl_profile_link:"None"}
Stink,Charles Stephens,United States,Charlotte Phoenix,Active,{"twitch_link":"https://www.twitch.tv/stinktv"\,twitter_link:"https://twitter.com/stinktwitch"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/stinktv"\,esl_profile_link:"None"}
Stompez,Seth Burress,United States,Dexterity,Active,{"twitch_link":"https://www.twitch.tv/stompez"\,twitter_link:"https://twitter.com/Stompezz"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCr5qxhaLduE_fSFcU1riloA?view_as=subscriber"\,esl_profile_link:"None"}
stormen,Ludvig Storm,Sweden,Dexterity,Active,{"twitch_link":"https://www.twitch.tv/stormen"\,twitter_link:"https://twitter.com/stormentv"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/stormentv"\,esl_profile_link:"None"}
StrafingFlame,,Indonesia,Primis Komanda,Active,{"twitch_link":"https://www.twitch.tv/strafingflame"\,twitter_link:"https://twitter.com/StrafingFlame"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCXybgS6uZEkTlHYb0z0eDKw"\,esl_profile_link:"None"}
strafy,Alessio Menzano,Italy,Primis Komanda,Retired,{"twitch_link":"https://www.twitch.tv/straafy"\,twitter_link:"https://twitter.com/Straafy"\,facebook_link:"http://facebook.com/Straafy"\,youtube_link:"http://www.youtube.com/channel/UC4j5URWItz__m-4bLH3rHUw"\,esl_profile_link:"None"}
Streamiii,Loris Bilardi,Italy,Primis Komanda,Active,{"twitch_link":"https://www.twitch.tv/streamiiitv"\,twitter_link:"https://twitter.com/streamiiitv"\,facebook_link:"http://facebook.com/StreamiiiTV"\,youtube_link:"http://www.youtube.com/StreamiiiTv"\,esl_profile_link:"None"}
Stressado,Felipe Melo,Brazil,Paradox Esports,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/1Stressado"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Stroke,Nicola Gravina,Italy,HIGHSCORE,Active,{"twitch_link":"https://www.twitch.tv/istroke"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC6rFFH_KrlgC_BVnH0Jct8A"\,esl_profile_link:"None"}
Stuhni,Marco Paramo,United States,HIGHSCORE,Active,{"twitch_link":"https://www.twitch.tv/stuni_"\,twitter_link:"https://twitter.com/Stuhni"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/Marccisi302"\,esl_profile_link:"None"}
Sty1e,Goo Gyo-ik,South Korea,HIGHSCORE,Active,{"twitch_link":"https://www.twitch.tv/apexersty1e"\,twitter_link:"https://twitter.com/ApexerSty1e"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCGbaU2XAeuDNHpzHGGohg8g"\,esl_profile_link:"None"}
StyleS,Jonas Jensen,Denmark,HIGHSCORE,Active,{"twitch_link":"https://www.twitch.tv/heyimstyles"\,twitter_link:"https://twitter.com/HeyImStyleS"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SudetakiN,,Japan,ZETA DIVISION,Retired,{"twitch_link":"https://www.twitch.tv/sudetakin"\,twitter_link:"https://twitter.com/sudetaki"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCjWLRmyufIkmT-T39b8BBew?view_as=subscriber"\,esl_profile_link:"None"}
Suezw,,Japan,ZETA DIVISION,Active,{"twitch_link":"https://www.twitch.tv/suepyon"\,twitter_link:"https://twitter.com/Sue_Stgk"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Summer,Jake,United States,Counter Logic Gaming,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/JakeKimi"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Sunday,Kim Min-soo,South Korea,Crazy Raccoon,Active,{"twitch_link":"https://www.twitch.tv/sundayttv"\,twitter_link:"https://twitter.com/SundayVLRT"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCTejnYngyZGKTU3i3SwR69w"\,esl_profile_link:"None"}
Sung,Tommy Nguyen,China,Dexterity,Active,{"twitch_link":"https://www.twitch.tv/sungnguyen_"\,twitter_link:"https://twitter.com/SungNguyen_"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SUNSERIES,Worapon Kamonwarin,Thailand,Dexterity,Active,{"twitch_link":"https://www.twitch.tv/sunseries"\,twitter_link:"https://twitter.com/SUNSERIEZ"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCTrpiqIJdYZGG_sRTRXA0Qw"\,esl_profile_link:"None"}
Sunset,Danila Soloviov,Russia,ZETA DIVISION,Active,{"twitch_link":"https://www.twitch.tv/Sunset"\,twitter_link:"https://twitter.com/Sunsetische"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SunWoo,,South Korea,ZETA DIVISION,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/SunWoo_h1"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
SurpriZee,Wahyu Nugroho,Indonesia,GOB Akademi Rumah Herbet,Active,{"twitch_link":"None"\,twitter_link:"None"\,facebook_link:"http://facebook.com/surprizee"\,youtube_link:"None"\,esl_profile_link:"None"}
suwagh,Lucas Gon?alves Mendes Dias,Brazil,GOB Akademi Rumah Herbet,Active,{"twitch_link":"https://www.twitch.tv/suwagh1"\,twitter_link:"https://twitter.com/suwaghlgmd"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Sven,,China,Meteor,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/SvenAPEX"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC1aiWHWxgxwFbfyJ9W8ZwwQ"\,esl_profile_link:"None"}
SWAGLOPE,Ismael Sanz Bejerano,Spain,Meteor,Retired,{"twitch_link":"https://www.twitch.tv/swaglope"\,twitter_link:"https://twitter.com/SW4GLOPE"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
sweetdreams,Christopher Sexton,United States,NRG,Active,{"twitch_link":"https://www.twitch.tv/sweetdreams"\,twitter_link:"https://twitter.com/sweetdreamsh1"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCCPK5LkmtBpvYu1UafCuh1g/videos"\,esl_profile_link:"None"}
Sweezy,Honza Kulich,Czech Republic,NRG,Retired,{"twitch_link":"https://www.twitch.tv/Sweezy"\,twitter_link:"https://twitter.com/SweezyXD"\,facebook_link:"http://facebook.com/sweezy420"\,youtube_link:"None"\,esl_profile_link:"None"}
sYnceD,Timothy Putrow,United States,Built By Gamers,Active,{"twitch_link":"https://www.twitch.tv/sYnceDez"\,twitter_link:"https://twitter.com/sYnceDez"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/sYnceDez"\,esl_profile_link:"None"}
SynchroRios,Teenart Khamkorn,Thailand,Overclock Esport,Active,{"twitch_link":"None"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Szalami1,János László Hunyadi,Hungary,Overclock Esport,Active,{"twitch_link":"https://www.twitch.tv/szalamii1"\,twitter_link:"https://twitter.com/szalami1996"\,facebook_link:"http://facebook.com/Night1Yt"\,youtube_link:"None"\,esl_profile_link:"None"}
t23tatsu,,Japan,V3 VEGA,Active,{"twitch_link":"https://www.twitch.tv/t23tatsu"\,twitter_link:"https://twitter.com/t23tatsu"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCDh1rwFe0FlkJV0o8yRTVKQ/"\,esl_profile_link:"None"}
t3nshy,Luke Webber,South Africa,NiBBLE Esports,Active,{"twitch_link":"https://www.twitch.tv/t3nshyxo"\,twitter_link:"https://twitter.com/t3nshyxo"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Taesik,Ji Yong-jun,South Korea,NiBBLE Esports,Retired,{"twitch_link":"https://www.twitch.tv/taesikgod"\,twitter_link:"https://twitter.com/FAtaesik"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/14046916"}
Taisheen,Can ?ztürk,Germany,SCARZ EU,Active,{"twitch_link":"https://www.twitch.tv/SZ_Taisheen"\,twitter_link:"https://twitter.com/Taisheen"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCiDnbqYiozdOUiZHIe2ztHw"\,esl_profile_link:"None"}
Takkayan,,Indonesia,SCARZ EU,Active,{"twitch_link":"https://www.twitch.tv/takkayansan"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
TannerSlays,Tanner Roach,United States,SCARZ EU,Active,{"twitch_link":"https://www.twitch.tv/TannerSlays"\,twitter_link:"https://twitter.com/TannerSlays"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCpTj1GVLN55bbfl0UyAFMKg"\,esl_profile_link:"None"}
Tantan,,Japan,SCARZ EU,Active,{"twitch_link":"https://www.twitch.tv/tantandesu__"\,twitter_link:"https://twitter.com/tantandesu__"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC_anrGhf1CPH5WmrV73EbMQ"\,esl_profile_link:"None"}
TANX,Pornpawit Suntornsong,Thailand,SCARZ EU,Retired,{"twitch_link":"https://www.twitch.tv/tanxlive"\,twitter_link:"https://twitter.com/tanxlive"\,facebook_link:"http://facebook.com/Tanxlive.Official"\,youtube_link:"http://www.youtube.com/tanxlive"\,esl_profile_link:"None"}
Tararelux,,Japan,Good 8 Squad,Retired,{"twitch_link":"None"\,twitter_link:"https://twitter.com/Tararelux"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCUUhg1YmBY_ht6X3O8PGugA"\,esl_profile_link:"None"}
Tari3,,Japan,Lag Gaming,Active,{"twitch_link":"https://www.twitch.tv/tari3_"\,twitter_link:"https://twitter.com/tar1wnl"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
taskmast33r,Lev Grigoriev,Russia,ZETA DIVISION,Active,{"twitch_link":"https://www.twitch.tv/taskmast33r"\,twitter_link:"https://twitter.com/taskmast33r"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Taxi,Svend-Erik H?egh,Denmark,ZETA DIVISION,Active,{"twitch_link":"https://www.twitch.tv/taxi2g"\,twitter_link:"https://twitter.com/TaxiDLegend"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCDkSI6was_EPeU747WyhbHw"\,esl_profile_link:"None"}
Taylor,Johan Taylor,Sweden,Rebel,Active,{"twitch_link":"https://www.twitch.tv/taylorfps"\,twitter_link:"https://twitter.com/Taylor9801"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/9882833"}
TayluSs,Juan Barraza,Mexico,Rebel,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/TayluSs"\,facebook_link:"http://facebook.com/taylussapex"\,youtube_link:"http://www.youtube.com/channel/UCR_03xkNk14zqlYcUvSfggQ"\,esl_profile_link:"None"}
TayS,Ilya Taishyn,Belarus,Rebel,Retired,{"twitch_link":"https://www.twitch.tv/tays_zxc"\,twitter_link:"https://twitter.com/MrTaishyn"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Tchoviss,Daniel Campos Tavares Gomes,Brazil,Rebel,Active,{"twitch_link":"https://www.twitch.tv/tchovisss"\,twitter_link:"https://twitter.com/tchoviss"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
TechedCandy,Cambrian Antrillo,United States,eRa Eternity,Active,{"twitch_link":"https://www.twitch.tv/techedcandy"\,twitter_link:"https://twitter.com/TechedCandy"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCs_dH548dXtkb9tg9MPoK4Q"\,esl_profile_link:"None"}
Teenage,Justin Phipps,United States,eRa Eternity,Active,{"twitch_link":"https://www.twitch.tv/Teenage"\,twitter_link:"https://twitter.com/Teenage"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/m4led"\,esl_profile_link:"None"}
Tempest,Noah Donahue,United States,Built By Gamers,Active,{"twitch_link":"https://www.twitch.tv/tempest__apex"\,twitter_link:"https://twitter.com/TempestFPS"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Tempplex,Titinan Chansap,Thailand,Reignite,Active,{"twitch_link":"https://www.twitch.tv/tempplex_"\,twitter_link:"https://twitter.com/itsTempplex"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCuL5qFSJlvzWrqsBDETcKEA"\,esl_profile_link:"None"}
TenoriN,,Japan,ORTHROS FANG,Active,{"twitch_link":"https://www.twitch.tv/tenorinnn"\,twitter_link:"https://twitter.com/tenorinnn"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
TeQ,Will Starck,United States,FURIA Esports,Active,{"twitch_link":"https://www.twitch.tv/96teq96"\,twitter_link:"https://twitter.com/96TeQ96"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Tethy,,Japan,Pro Gaming team Selector,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/tethy_zzz"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCMMYrjuM-vha6bk5Yf6lvQQ"\,esl_profile_link:"None"}
TGB,António Martins,Portugal,Pro Gaming team Selector,Active,{"twitch_link":"https://www.twitch.tv/tgb_official"\,twitter_link:"https://twitter.com/antoniorecover"\,facebook_link:"http://facebook.com/antonio.martins.3511"\,youtube_link:"None"\,esl_profile_link:"None"}
THaless,Thales Teixeira Rodrigues,Brazil,Flawless Gaming,Active,{"twitch_link":"https://www.twitch.tv/thalesstv"\,twitter_link:"https://twitter.com/ThalesTeixeiraR"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
